Issue Type,Issue key,Issue id,Summary,Description,Assignee,Reporter,Priority,Status,Resolution,Created,Updated
Bug,CAMEL-3187,12487834,PublishEventNotifier - Should not emit events during startup/shutdown and not spawn new events when processing event,"When an event is being send to an endpoint using PublishEventNotifier it may create new events, and so forth. This causes a flood of events.

Also further complications occur during start/shutdown of Camel when you send events to routes, which are then being graceful shutdown. Therefore this event notifier should *only* publish if camel is fully started and running.",davsclaus,davsclaus,Major,Closed,Fixed,01/Oct/10 12:51,24/Apr/11 09:57
Bug,CAMEL-3188,12487844,Concurrent consumers on seda endpoint can cause content routing to mismatch,"When consuming concurrently from a seda endpoint, when the route contains a content router based on the header, it will randomly route through the wrong choice.

In my specific case, I was consuming from an activemq queue, which would receive messages with a header that would then determine which route it would follow. It would randomly send messages down the wrong path. When I turned on tracing, it would behave itself. It also behaved itself when I limited it to only a single consumer. I was, however, able to duplicate it with the unit test below. Due to the concurrency issue, the test can occasionally pass, but run it a couple times and it should fail. It'll either receive 2 messages when it should have only gotten 1, or it will get no messages when it should have gotten 1.

{code:title=ConcurrencyTest.java|borderStyle=solid}
import org.apache.camel.EndpointInject;
import org.apache.camel.Produce;
import org.apache.camel.ProducerTemplate;
import org.apache.camel.builder.RouteBuilder;
import org.apache.camel.component.mock.MockEndpoint;
import org.apache.camel.test.CamelTestSupport;

public class ConcurrencyTest extends CamelTestSupport {

	@EndpointInject(uri = ""mock:result"")
	protected MockEndpoint resultEndpoint;
	
	@EndpointInject(uri = ""mock:otherResult"")
	protected MockEndpoint otherResultEndpoint;

	@Produce(uri = ""seda:start"")
	protected ProducerTemplate template;

	public void testSendMatchingMessage() throws Exception {
		String expectedBody = ""<matched/>"";
		
		resultEndpoint.expectedBodiesReceived(expectedBody);
		otherResultEndpoint.expectedBodiesReceived(expectedBody);

		template.sendBodyAndHeader(expectedBody, ""myDirection"", ""send"");
		template.sendBodyAndHeader(expectedBody, ""myDirection"", ""received"");

		resultEndpoint.assertIsSatisfied();
	}

	@Override
    protected RouteBuilder createRouteBuilder() {
        return new RouteBuilder() {
            public void configure() {
                from(""seda:start?concurrentConsumers=10"")
//                from(""seda:start?concurrentConsumers=1"")
                	.choice()
                		.when(header(""myDirection"").isEqualTo(""send"")).to(""mock:result"")
                		.when(header(""myDirection"").isEqualTo(""received"")).to(""mock:otherResult"");
            }
        };
    }
}
{code}",davsclaus,bfeaver,Major,Closed,Fixed,01/Oct/10 20:21,24/Apr/11 09:57
Bug,CAMEL-3189,12487838,Completed aggregated exchanges are never confirmed in the AggregationRepository,"Under certain circumstances, the completed exchanges from an aggregator would remain in the AggregationRepository and redeliver after a restart of Camel. These exchanges had already successfully completed their route, so this redelivery is in error.

My guess is that in the AggregationProcessor on line 374, the AggregateOnCompletion gets added to a UnitOfWork that doesn't ever get done() called on it... or something.

I seemed to be able to prevent the problem by changing my AggregationStrategy. The old version looked like this:
{code}
public Exchange aggregate (Exchange oldExchange, Exchange newExchange) {
  String body = """";
  if (oldExchange != null) {
    body = oldExchange.getIn().getBody(String.class);
  }
  body += newExchange.getIn().getBody(String.class);
 newExchange.getIn().setBody(body);
 return newExchange;
}
{code}

You can see that the exchanges are aggregated into the newExchange. I changed it to aggregate into the oldExchange:
{code}
public Exchange aggregate (Exchange oldExchange, Exchange newExchange) {
  String body = """";
  if (oldExchange != null) {
    body = oldExchange.getIn().getBody(String.class);
  } else {
    oldExchange = newExchange;
  }

  body += newExchange.getIn().getBody(String.class);
  oldExchange.getIn().setBody(body);
 return oldExchange;
}
{code}",davsclaus,gim,Major,Closed,Fixed,01/Oct/10 23:38,24/Apr/11 09:58
Bug,CAMEL-3193,12487430,request/reply over JMS using temporary queues - if connection lost the temporary queue is not re-created which causes the producer to not work anymore,"To recreate the problem you need a route with a jms inout endpoint that is configured to use a temporary destination for replies. Till now I was only able to show the problem with tibco ems.

- Start broker
- Start the jms consumer that replies to the request
- Start the route 
- Send a request/reoply exchange (should work)
- Stop the broker
- Wait long enough for the client to do a full reconnect (I used connectionFactory.setReconnAttemptCount(1) on the client so I do not have to wait so long)
- Start the broker -> The jms component will do a full new connect
- Send a request/reoply exchange -> Now a InvalidDestination Exception happens

The client route will not work anymore until a restart as it creates the temporary destination only once and it is invalid now.

",cschneider,cschneider,Major,Closed,Fixed,04/Oct/10 06:24,05/Oct/10 12:55
Bug,CAMEL-3198,12487448, DefaultCamelContext throws NPE in getRoute(String id)," DefaultCamelContext throws NPE in getRoute(String id) if no routes are deployed.
This happens because the ""route LinkedHashSet"" is not initialized.

Fix:
 don't do Lazy init of route  or add this to getRoute(String id):
 if (routes == null) {
	routes = new LinkedHashSet<Route>();
 } 


",hadrian,stefan_b,Minor,Closed,Fixed,05/Oct/10 15:29,24/Apr/11 09:57
Bug,CAMEL-3199,12487449,"Allow : and , inside quoted names for addresses","""Snell, Tracy"" <tjs@juicelabs.com> breaks with the current address parsing.",tjsnell,tjsnell,Minor,Closed,Fixed,05/Oct/10 15:57,24/Apr/11 09:58
Bug,CAMEL-3201,12487450,The CxfConsumer's getContinuation method might throw NPE,"Hello

When trying the latest CAMEL 2.5.0 SNAPSHOT, I got a NPE:

{noformat}
java.lang.NullPointerException
       at org.apache.camel.component.cxf.CxfConsumer$1.getContinuation(CxfConsumer.java:129)
       at org.apache.camel.component.cxf.CxfConsumer$1.invoke(CxfConsumer.java:65)
       at org.apache.cxf.interceptor.ServiceInvokerInterceptor$1.run(ServiceInvokerInterceptor.java:58)
       at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:441)
       at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:303)
...
{noformat}",hadrian,alitokmen,Major,Closed,Fixed,06/Oct/10 12:59,24/Apr/11 09:57
Bug,CAMEL-3203,12487457,Quartz routes are not started if quartz component is referenced after context was started,"Quartz routes are not active if added after camel context was already started.

Here is an elaborate description of the problem and a sample project that reproduces it: http://anydoby.com/jblog/en/java/1955
Sorry, no patch this time because I may not know enough about the internals of QuartzComponent, hesitate to offer anything but a boolean flag somewhere.",davsclaus,anydoby,Minor,Closed,Fixed,06/Oct/10 14:48,24/Apr/11 09:57
Bug,CAMEL-3216,12487475,ScheduledPollConsumer should avoid runnable thread to die to ensure its kept being scheduled,"scheduled consumers such as file / ftp uses ScheduledPollConsumer to poll. If a throwable is thrown then the thread may die due it throws that to the JDK.
We should avoid this and ensure to catch all exceptions, otherwise the thread may die, and the JDK will not re-schedule a new thread.

This cause it to stop polling.

See
http://fusesource.com/forums/thread.jspa?threadID=2320&tstart=0",davsclaus,davsclaus,Major,Closed,Fixed,11/Oct/10 15:25,24/Apr/11 09:57
Bug,CAMEL-3219,12487487,Bindy should not trim separate in case end users use tab separators or the likes,"See nabble
http://camel.465427.n5.nabble.com/Big-problem-with-csv-tab-separator-file-and-bindy-data-format-tp3207520p3207520.html",davsclaus,davsclaus,Minor,Closed,Fixed,12/Oct/10 05:23,24/Apr/11 09:57
Bug,CAMEL-3220,12487478,Threads - Should allow using 0 in core pool size,"See nabble
http://camel.465427.n5.nabble.com/ThreadPoolExecutor-configuration-tp3207845p3207845.html",davsclaus,davsclaus,Minor,Closed,Fixed,12/Oct/10 06:43,24/Apr/11 09:58
Bug,CAMEL-3223,12487504,GenericFileProducer.writeFile method creates instance of un-used InputStream,"org.apache.camel.component.file.GenericFileProducer
Method: writeFile

This method has the following statement:
InputStream payload = exchange.getIn().getBody(InputStream.class);

This internally results in calling a TypeConverter to convert an object into InputStream type. However this InputStream has not been used and is eventually closed in the finally block. 

In the same method calling method storeFile on FileOperations (boolean success = operations.storeFile(fileName, exchange);) also opens an InputStream on the same message.",davsclaus,unmarshall,Minor,Closed,Fixed,12/Oct/10 14:41,24/Apr/11 09:57
Bug,CAMEL-3231,12487500,JMX MBeans not registered for initiators,"registering the Initiator before it has been started will not register the sessions mbeans with JMX. So the acceptors are ther, but no initiators.",davsclaus,bglattfelder,Major,Closed,Fixed,13/Oct/10 14:34,24/Apr/11 09:57
Bug,CAMEL-3233,12487502,Eclipse setup targets generate invalid projects,"
The eclipse setups in the poms generates invalid  projects for camel-blueprint and camel-spring due to refering to source directories outside of the basedir.    ",hadrian,dkulp,Major,Closed,Fixed,14/Oct/10 17:17,24/Apr/11 09:57
Bug,CAMEL-3234,12487507,-Psetup.eclipse with Java6 doesn't use proper dependencies or JRE level,"
If you use -Psetup.eclipse or eclipse:eclipse to setup the projects, it sets the execution environment to J2SE-1.5.  HOWEVER, if using Java6, it doesn't include many of the dependencies that are required for Java 5, like JAXB and activation and such.

I'm attaching a patch that, when you use -Psetup.eclipse, changes the compiler plugin to 1.6 when using 1.6 ONLY for that profile.   This, in effect, sets the execution environment to workspace default (which will likely be 1.6 if using 1.6) and thus things build.   The projects then import correctly and build.

FYI: this was taken from CXF's build system.  :-)",hadrian,dkulp,Major,Closed,Fixed,14/Oct/10 18:31,24/Apr/11 09:57
Bug,CAMEL-3237,12487884,XmppEndPoint - setting login to false when creating an account results in no action,"{code}
XmppEndPoint myXmppEndPoint = new XmppEndPoint();
(...)
myXmppEndPoint.setCreateAccount(true);
myXmppEndPoint .setLogin(false);
(...)
{code}

This will result in ""no action"" in xmpp server, if setLogin true the account is created and the user stays online.

I believe it's because of the logic used in createConnection() method of XmppEndPoint that could be changed to:
{code}
if (!connection.isAuthenticated()) {
            if (user != null) {
                if (LOG.isDebugEnabled()) {
                    LOG.debug(""Logging in to XMPP as user: "" + user + "" on connection: "" + getConnectionMessage(connection));
                }
                if (password == null) {
                    LOG.warn(""No password configured for user: "" + user + "" on connection: "" + getConnectionMessage(connection));
                }

                if (createAccount) {
                    AccountManager accountManager = new AccountManager(connection);
                    accountManager.createAccount(user, password);
                }
                if(login){
                	if (resource != null) {
                		connection.login(user, password, resource);
                	} else {
                		connection.login(user, password);
                	}
                }
            } else {
                if (LOG.isDebugEnabled()) {
                    LOG.debug(""Logging in anonymously to XMPP on connection: ""  + getConnectionMessage(connection));
                }
                connection.loginAnonymously();
            }
{code}

",davsclaus,mdhomem,Minor,Closed,Fixed,15/Oct/10 16:01,24/Apr/11 09:57
